,Weeks on Chart,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Debut Position,LyricPositive,LyricNeutral,LyricNegative,TweetPositive,TweetNeutral,TweetNegative,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 0,Classification
1256,2,FALSE,214786,65,0.602,0.73,0,-4.925,1,0.0314,0.00106,0.000115,0.095,0.923,164.027,4,70,0,68,31,30,70,0,0.830869973,0.06383574,0,0,0,0.020227814,0,0,0.077651851,0,5
1257,2,TRUE,234213,73,0.62,0.69,7,-6.508,1,0.0493,0.0931,0,0.131,0.331,133.935,4,75,5,91,2,0,100,0,0,0.704264641,0,0,0,0,0.097980209,0,0.186080486,0,6
1258,2,FALSE,216176,55,0.313,0.635,11,-4.676,0,0.0431,0.0229,0,0.129,0.224,114.776,4,100,26,71,2,96,3,0,0,0,0,0,0,0.899805486,0.085368782,0,0,0,6
1259,2,TRUE,200170,69,0.722,0.88,4,-3.989,0,0.24,0.21,0,0.324,0.79,92.024,4,69,10,75,13,5,94,0,0,0.364048809,0.115369648,0.076781221,0,0.208648548,0,0,0.231628016,0,5
1260,2,TRUE,168280,79,0.724,0.772,6,-4.389,0,0.184,0.248,0,0.308,0.347,95.074,4,34,2,91,6,0,100,0,0,0.80154109,0,0,0,0,0.180268914,0,0,0,4
1261,2,FALSE,379226,67,0.534,0.433,5,-12.628,1,0.0357,0.0116,0.0452,0.0667,0.235,117.834,3,69,41,52,5,6,91,2,0,0,0,0.619460166,0,0,0,0,0.336075306,0,5
1262,2,TRUE,120026,77,0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,4,77,0,87,12,2,97,0,0,0.12302956,0,0,0.251018018,0,0,0,0.610387921,0,6
1263,2,TRUE,244133,55,0.813,0.488,11,-7.737,0,0.257,0.187,0.000132,0.231,0.688,139.983,4,77,6,85,8,10,87,2,0.139251888,0,0.483096004,0,0,0,0,0,0.370577991,0,6
1264,2,FALSE,278987,70,0.261,0.302,5,-8.19,0,0.0339,0.769,2.57E-06,0.0863,0.0883,81.418,3,71,8,91,0,2,97,0,0,0,0,0,0,0.912588358,0.070737772,0,0,0,5
1265,2,TRUE,158532,79,0.85,0.516,0,-7.664,0,0.0714,0.763,0,0.0896,0.874,108.963,4,58,7,68,23,94,5,0,0,0.524416685,0,0,0,0.461782813,0,0,0,0,5
1266,2,TRUE,318840,63,0.434,0.695,10,-7.464,0,0.485,0.0168,0,0.834,0.16,167.309,4,88,3,73,23,5,91,3,0.372163177,0.361818999,0,0,0,0.176740184,0,0,0.085979052,0,6
1267,2,TRUE,205546,65,0.556,0.432,3,-8.551,1,0.545,0.495,0,0.308,0.352,164.235,4,24,1,88,9,0,100,0,0,0,0.478890389,0,0,0.2183391,0.293673813,0,0,0,3
1268,2,TRUE,202084,59,0.845,0.479,1,-6.065,1,0.299,0.0104,1.84E-06,0.157,0.349,170.921,3,78,5,94,0,2,97,0,0.813180625,0,0,0,0,0,0,0,0.180973411,0,6
1269,2,TRUE,196138,73,0.712,0.481,4,-5.415,0,0.0487,0.173,0,0.241,0.062,140,4,36,11,71,16,8,92,0,0.643169522,0.10997621,0,0,0,0,0,0,0.239071846,0,4
1270,2,FALSE,207133,91,0.676,0.771,8,-3.675,1,0.0483,0.0237,7.00E-06,0.102,0.569,99.048,4,35,21,78,0,24,72,3,0,0.97351253,0,0,0,0,0,0,0,0,3
1271,2,TRUE,193243,65,0.578,0.577,2,-5.997,0,0.202,0.121,0,0.086,0.154,99.288,5,17,1,94,3,12,82,4,0,0,0,0.071985722,0,0.59566164,0.165447325,0,0.161074966,0,3
1272,2,FALSE,237983,51,0.44,0.666,1,-4.82,0,0.193,0.0657,0,0.197,0.544,82.922,4,72,10,88,1,17,79,2,0,0,0.790962219,0,0,0,0.199619919,0,0,0,6
1273,2,TRUE,132923,66,0.925,0.397,5,-11.265,1,0.169,0.0889,5.12E-05,0.144,0.429,130.008,4,81,0,100,0,0,98,1,0,0.052352943,0,0,0,0.93979919,0,0,0,0,6
1274,2,FALSE,151873,79,0.799,0.291,11,-7.353,0,0.0318,0.873,0.000641,0.139,0.406,97.984,4,17,4,96,0,7,91,1,0,0.266305476,0,0,0,0,0.71886903,0,0,0,3
1275,2,FALSE,247893,66,0.775,0.482,1,-11.269,1,0.0357,0.477,0.0456,0.11,0.134,136.016,4,28,15,79,4,13,82,3,0,0,0,0,0,0,0.155709162,0,0.829737782,0,3
1276,2,FALSE,164619,77,0.482,0.618,9,-5.673,0,0.197,0.647,0.000859,0.32,0.146,90.076,3,19,39,55,5,24,75,0,0,0.203808025,0,0.694975197,0,0.021648329,0,0,0.073681265,0,3
1277,2,TRUE,209142,66,0.817,0.587,2,-6.502,1,0.108,0.052,0.00165,0.185,0.352,140.062,4,88,9,80,10,33,66,0,0.328320622,0.128945291,0,0,0,0,0,0,0.539047182,0,6
1278,2,TRUE,253533,61,0.613,0.738,6,-6.926,1,0.311,0.0819,0,0.32,0.341,82.833,4,54,13,78,7,4,94,1,0.195600912,0.067622967,0,0,0.116435423,0.082976304,0,0,0.533889174,0,6
1279,2,FALSE,178426,79,0.552,0.702,9,-5.707,1,0.157,0.117,2.06E-05,0.105,0.564,169.994,4,29,8,75,16,36,62,1,0,0.35397324,0.307962418,0,0,0.05319149,0,0.18485783,0.094961748,0,3
1280,2,TRUE,362839,64,0.511,0.718,11,-6.293,0,0.404,0.000322,0,0.111,0.267,166.42,4,20,21,70,8,0,100,0,0.268270493,0.476047069,0,0,0,0.193392545,0,0,0.059777353,0,3
1281,2,FALSE,215106,66,0.535,0.777,4,-3.292,1,0.207,0.0187,1.62E-06,0.136,0.664,171.72,4,72,0,95,4,9,87,3,0,0,0,0,0,0,0.687884331,0,0.296420753,0,6
1282,2,FALSE,234786,65,0.416,0.301,10,-9.217,1,0.0619,0.915,0,0.111,0.494,75.922,4,67,8,89,1,11,88,0,0,0.964681268,0,0,0,0.026979111,0,0,0,0,5
1283,2,TRUE,198848,83,0.778,0.573,10,-7.339,0,0.251,0.015,0,0.464,0.269,140.114,4,72,2,82,15,0,100,0,0.287203103,0.231954426,0,0,0,0.055896927,0,0,0.421192676,0,5
1284,2,TRUE,196652,93,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,4,47,4,79,16,8,89,2,0.051840115,0,0,0,0,0.393584698,0,0,0.548483253,0,3
1285,2,TRUE,136186,65,0.607,0.596,9,-9.09,0,0.358,0.133,0,0.123,0.149,77.324,4,17,5,81,13,8,86,5,0.817940056,0.16955246,0,0,0,0,0,0,0,0,3
1286,2,TRUE,173797,63,0.623,0.58,8,-7.076,1,0.332,0.0043,0,0.394,0.301,163.159,4,81,6,82,10,7,80,12,0,0.406970531,0,0,0,0,0.405893415,0,0.177271903,0,6
1287,2,TRUE,189908,64,0.879,0.662,2,-6.162,1,0.309,0.033,0,0.716,0.723,117.975,4,14,4,64,30,6,86,6,0,0.23383753,0,0,0,0.104235493,0.648110151,0,0,0,2
1288,2,FALSE,260776,47,0.757,0.47,2,-7.722,1,0.125,0.0131,0.000224,0.109,0.32,88.047,4,67,14,79,6,14,85,0,0.313482434,0.331308991,0.092042223,0,0,0,0,0,0.1263946,0.131915048,5
1289,2,FALSE,221920,68,0.544,0.586,7,-7.486,0,0.0794,0.0276,0,0.0961,0.361,149.882,4,72,1,91,7,0,98,1,0,0.191713542,0,0,0,0,0.794238746,0,0,0,5
1290,2,TRUE,218953,67,0.825,0.487,1,-6.416,1,0.233,0.0299,0,0.0868,0.372,105.05,3,14,7,87,4,15,82,1,0.991339386,0,0,0,0,0,0,0,0,0,2
1291,2,TRUE,176874,63,0.351,0.956,7,-1.996,1,0.245,0.0949,0,0.226,0.446,83.655,4,21,6,78,16,41,58,0,0,0.346391588,0,0,0,0.238004446,0,0.407989949,0,0,3
1292,2,FALSE,235613,65,0.502,0.966,0,-3.876,1,0.0946,0.00575,1.56E-06,0.117,0.638,159.948,4,85,2,90,6,0,15,84,0.234979868,0,0,0,0,0.714493513,0,0,0.042287007,0,6
1293,2,TRUE,236973,62,0.563,0.501,11,-8.041,0,0.426,0.208,7.89E-05,0.104,0.398,130.288,4,85,6,92,1,33,66,0,0.047048438,0.914184511,0,0,0,0,0,0,0.033577677,0,6
1294,2,FALSE,271466,75,0.287,0.364,9,-8.295,1,0.0306,0.418,1.80E-05,0.185,0.11,103.777,4,25,11,80,7,4,89,6,0.724869251,0,0,0,0,0,0.25159052,0,0,0,3
1295,2,TRUE,127880,62,0.652,0.407,10,-11.028,0,0.0354,0.471,0,0.294,0.169,111.65,3,23,3,87,9,5,94,0,0.437656045,0,0.541282594,0,0,0,0,0,0,0,3
1296,2,TRUE,226937,74,0.809,0.737,1,-5.186,1,0.108,0.0441,0,0.341,0.367,80.025,4,23,13,68,17,5,80,13,0,0.81916219,0,0,0,0.166816071,0,0,0.010314785,0,3
1297,2,FALSE,136350,77,0.41,0.886,9,-4.413,0,0.155,0.0671,0,0.461,0.393,72.577,4,23,12,79,7,13,82,3,0,0.540904999,0.113247871,0,0,0,0.331837088,0,0,0,3
1298,2,FALSE,170746,93,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29E-05,0.0887,0.383,105.046,4,82,11,84,4,0,100,0,0.280365467,0.417729378,0.289398402,0,0,0,0,0,0,0,5
1299,2,TRUE,296133,67,0.771,0.896,4,-5.289,0,0.129,0.0275,0,0.204,0.0593,112.505,3,80,6,81,12,0,100,0,0.100563914,0.512649059,0.111239418,0,0,0.196023479,0.04278855,0,0.034119256,0,6
1300,2,TRUE,231453,65,0.806,0.57,1,-6.927,1,0.246,0.0977,0,0.105,0.454,93.015,4,38,14,60,25,10,85,3,0,0,0,0,0,0.417053699,0,0.031609096,0.546635985,0,4
1301,2,TRUE,226906,64,0.698,0.547,1,-7.607,1,0.315,0.727,0,0.159,0.548,83.801,4,36,8,86,4,11,80,8,0,0.238740325,0,0,0,0.753914356,0,0,0,0,4
1302,2,TRUE,219506,68,0.646,0.899,6,-2.232,1,0.298,0.0337,0,0.232,0.685,164.119,4,35,11,83,5,11,83,4,0.257940382,0.094956517,0,0,0,0.549534857,0,0,0.092645712,0,4
1303,2,FALSE,280533,72,0.617,0.439,9,-5.63,1,0.0269,0.424,0,0.127,0.242,139.979,4,41,32,67,0,1,98,0,0,0,0,0,0,0.138133794,0,0.841338038,0,0,6
1304,2,TRUE,150000,55,0.662,0.6,0,-6.402,1,0.0703,0.173,0.000137,0.109,0.331,134.979,4,38,2,95,2,12,79,8,0.178871691,0.31508106,0.034455076,0,0,0.463368505,0,0,0,0,4
1305,2,FALSE,150266,80,0.834,0.372,1,-11.99,1,0.0358,0.799,0,0.275,0.976,96.628,4,40,13,86,0,3,96,0,0.987128735,0,0,0,0,0,0,0,0,0,4
1306,2,TRUE,149568,63,0.919,0.627,10,-6.764,0,0.234,0.0626,0,0.529,0.52,97.076,4,40,10,83,5,0,100,0,0,0,0,0,0,0.56729877,0,0,0.419161767,0,4
1307,2,FALSE,170640,79,0.664,0.316,5,-10.345,1,0.519,0.298,2.03E-06,0.0812,0.541,92.875,4,28,15,82,2,34,64,1,0,0.154455096,0,0,0,0,0.83341825,0,0,0,3
1308,2,TRUE,143712,78,0.638,0.539,10,-5.853,1,0.0504,0.22,0,0.241,0.247,83.381,4,79,25,63,11,13,81,5,0.979532242,0,0,0,0,0,0,0,0,0,6
1309,2,TRUE,205586,57,0.45,0.619,9,-7.412,1,0.372,0.329,0,0.319,0.427,83.3,4,26,10,79,10,17,81,1,0.083639786,0,0,0,0,0,0,0,0.905830443,0,3
1310,2,TRUE,130071,54,0.877,0.547,7,-5.705,1,0.18,0.0122,1.51E-05,0.028,0.687,99.034,4,95,3,89,7,33,66,0,0,0,0,0,0.699495256,0.162595376,0,0,0.134261459,0,6
1311,2,FALSE,194906,61,0.42,0.867,9,-5.397,1,0.0859,0.0115,0,0.0851,0.628,78.814,4,97,0,100,0,10,90,0,0,0,0,0,0,0,0,0,0.973520875,0,5
1312,2,TRUE,316920,61,0.713,0.496,7,-10.045,0,0.311,0.218,0.000237,0.0761,0.6,162.039,4,30,4,95,0,5,93,1,0.162130132,0.53957504,0,0.291427672,0,0,0,0,0,0,3
1313,2,TRUE,200680,79,0.746,0.559,5,-4.008,1,0.0316,0.703,0,0.148,0.368,117.943,4,33,11,83,5,6,80,12,0,0.395696491,0.481870711,0,0.104237385,0,0,0,0,0,4
1314,2,TRUE,225007,64,0.864,0.666,1,-5.525,1,0.234,0.0482,0,0.134,0.538,132.12,4,30,3,55,41,0,100,0,0,0.175589532,0.017414466,0,0,0.062796511,0,0,0.140100554,0.601634085,3
1315,2,FALSE,289760,66,0.437,0.803,2,-6.412,1,0.305,0.0376,0,0.683,0.406,84.378,4,35,22,70,6,14,71,14,0.058983739,0.730175018,0,0,0,0.137189612,0.068809152,0,0,0,4
1316,2,TRUE,214826,66,0.746,0.798,0,-8.382,1,0.349,0.137,0,0.139,0.553,109.968,4,35,12,75,12,11,86,1,0.68545711,0.207324192,0,0,0,0,0,0,0.100906,0,4
1317,2,TRUE,218283,78,0.731,0.811,1,-3.225,1,0.0712,0.0204,0,0.411,0.426,147.045,4,31,5,60,33,9,89,1,0.63938421,0.110800028,0,0,0,0,0,0,0.244510442,0,4
1318,2,TRUE,262453,70,0.766,0.271,0,-5.697,1,0.0412,0.037,0,0.175,0.0371,116.02,4,32,6,89,4,8,87,3,0,0.1201462,0,0,0,0,0,0,0.87075752,0,4
1319,2,TRUE,234666,57,0.781,0.81,10,-4.301,0,0.356,0.738,0,0.144,0.908,173.949,4,96,15,79,5,6,93,0,0,0.23762393,0,0.079271652,0,0,0,0,0.679378688,0,6
1320,2,TRUE,221826,71,0.855,0.478,1,-9.116,1,0.193,0.00759,0,0.101,0.284,130.018,4,71,3,96,0,0,100,0,0,0.547249019,0.150521487,0.208772704,0,0,0,0,0.089199156,0,5
1321,2,TRUE,194346,64,0.857,0.378,7,-8.371,0,0.0928,0.789,0.000171,0.119,0.626,119.976,3,24,0,79,20,5,94,0,0,0,0.681751132,0,0,0,0.144292623,0,0.16541408,0,3
1322,2,TRUE,169459,70,0.525,0.811,5,-5.702,0,0.345,0.23,0,0.213,0.513,169.685,4,87,8,71,20,0,0,100,0,0.351397544,0,0,0.137726605,0.191461846,0,0,0.312002242,0,6
1323,2,FALSE,225600,57,0.793,0.554,11,-6.624,0,0.0451,0.00695,0,0.127,0.225,119.993,4,71,1,87,10,0,100,0,0,0,0,0,0,0.12817125,0,0.859514952,0,0,6
1324,2,FALSE,247426,59,0.627,0.717,8,-5.751,0,0.0376,0.017,0,0.261,0.561,105.05,4,71,0,88,11,0,100,0,0,0,0,0,0,0,0.979537368,0,0,0,5
1325,2,TRUE,310933,63,0.827,0.477,7,-10.408,0,0.275,0.535,0,0.136,0.558,95.03,4,81,4,90,5,4,84,11,0,0.261445314,0,0,0,0.627885759,0,0.03377644,0.07325384,0,6
1326,2,FALSE,182520,81,0.774,0.608,7,-6.264,1,0.128,0.128,0,0.0895,0.56,137.494,4,68,13,83,2,3,95,1,0.981239796,0,0,0,0,0,0,0,0,0,5
1327,2,TRUE,215320,72,0.669,0.419,1,-6.724,0,0.522,0.376,0,0.187,0.0397,109.813,4,27,11,68,19,3,92,3,0,0.179492101,0,0,0,0.084905379,0,0.366802305,0.363135487,0,3
1328,2,FALSE,209880,84,0.528,0.511,3,-8.144,1,0.0324,0.126,0,0.101,0.351,100.1,4,69,30,69,0,0,100,0,0,0,0,0,0,0,0,0,0.930746675,0,6
1329,2,TRUE,186872,66,0.902,0.819,1,-3.321,1,0.317,0.0414,0,0.106,0.746,89,4,10,6,83,10,0,100,0,0,0.196259454,0,0,0,0.232212022,0,0,0.566056013,0,2
1330,2,FALSE,248040,76,0.789,0.786,2,-4.788,1,0.297,0.596,0,0.0997,0.39,119.957,4,70,7,84,7,6,89,3,0.060131766,0.121278219,0.351625621,0,0,0.254703343,0.055720784,0,0.154143289,0,6
1331,2,TRUE,223440,59,0.697,0.769,0,-5.441,1,0.218,0.291,1.05E-06,0.105,0.586,83.898,4,91,1,90,7,0,100,0,0.988599598,0,0,0,0,0,0,0,0,0,6
1332,2,TRUE,177573,65,0.76,0.303,2,-11.362,1,0.0284,0.238,8.09E-06,0.294,0.15,99.991,4,91,0,96,3,10,88,1,0,0,0,0,0.742883444,0,0,0,0.22633633,0,6
1333,2,TRUE,173419,73,0.747,0.606,4,-5.286,1,0.172,0.222,0,0.281,0.2,155.055,4,92,11,81,6,0,90,10,0.187083781,0.244711131,0,0,0,0.56301719,0,0,0,0,6
1334,2,FALSE,218234,72,0.757,0.678,8,-5.529,0,0.233,0.0472,9.14E-06,0.0654,0.82,120.075,4,92,12,85,1,2,97,0,0,0.987833858,0,0,0,0,0,0,0,0,6
1335,2,FALSE,200920,56,0.724,0.78,1,-6.772,1,0.0803,0.139,0,0.0371,0.771,104.024,4,92,2,97,0,0,100,0,0.268781483,0,0.320901632,0,0,0.349496484,0,0,0.050643392,0,6
1336,2,FALSE,190866,76,0.534,0.596,6,-6.653,0,0.117,0.56,0,0.133,0.324,100.121,4,65,1,89,9,28,71,0,0,0,0,0,0,0,0,0,0.957603931,0.032629535,6
1337,2,TRUE,283550,72,0.787,0.69,7,-6.206,0,0.404,0.234,0,0.112,0.465,171.029,4,60,9,80,9,8,88,2,0.137657791,0.492246568,0,0,0,0,0.043870956,0,0.320862353,0,5
1338,2,TRUE,202192,79,0.649,0.538,7,-11.196,0,0.0519,0.372,0.00632,0.0951,0.496,144.979,4,59,0,95,4,9,86,3,0,0.070459999,0,0,0,0,0.198390529,0,0.720033348,0,5
1339,2,TRUE,214600,58,0.731,0.818,1,-4.564,0,0.0638,0.0517,0,0.0743,0.812,120.993,4,80,15,77,6,3,94,1,0,0.991085529,0,0,0,0,0,0,0,0,6
1340,2,TRUE,202213,53,0.725,0.503,10,-5.646,1,0.209,0.0144,1.52E-06,0.124,0.0636,153.047,4,82,3,90,6,0,100,0,0,0.208687976,0,0,0,0,0,0,0.784525037,0,6
1341,2,TRUE,110886,82,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,4,80,22,45,31,11,82,5,0.243688509,0,0.659294069,0,0,0,0,0,0.08473061,0,5
1342,2,FALSE,209120,71,0.631,0.796,1,-5.35,1,0.0401,0.000245,0.0115,0.38,0.596,92.469,4,60,2,97,0,0,96,3,0,0.071441993,0,0.273589492,0,0.135807857,0,0,0.509477735,0,5
1343,2,FALSE,211266,74,0.507,0.644,4,-7.485,1,0.0641,0.00413,0,0.217,0.172,179.913,4,92,10,84,6,3,96,0,0,0,0.539989948,0,0,0,0.179800749,0,0.273342669,0,6
1344,2,TRUE,227533,60,0.49,0.44,10,-7.76,1,0.353,0.00806,0.00103,0.186,0.091,173.095,4,94,1,71,27,0,0,100,0.299697071,0.371999174,0,0,0,0,0.255249351,0,0.069943398,0,6
1345,2,TRUE,268480,60,0.925,0.429,10,-7.663,0,0.122,0.0795,0.000256,0.0815,0.319,96.002,4,91,5,82,12,0,100,0,0.190454155,0.486878514,0,0,0,0,0,0,0.316680849,0,6
1346,2,TRUE,245893,67,0.592,0.584,8,-6.232,0,0.0893,0.158,2.63E-06,0.132,0.447,88.073,4,94,10,83,5,0,100,0,0.497364938,0,0.346269459,0,0,0.150378928,0,0,0,0,6
1347,2,FALSE,260285,84,0.682,0.173,1,-8.749,1,0.0314,0.839,3.26E-05,0.0983,0.236,112.663,4,94,2,97,0,3,96,0,0.981994033,0,0,0,0,0,0,0,0,0,6
1348,2,FALSE,225413,48,0.387,0.861,4,-5.529,1,0.0413,0.0389,0.00047,0.1,0.482,177.94,4,94,8,88,2,5,94,0,0,0,0.06318184,0.919414461,0,0,0,0,0,0,6
1349,2,TRUE,211785,73,0.713,0.62,0,-4.513,1,0.0422,0.171,1.16E-06,0.118,0.206,130.09,4,67,5,86,8,25,74,0,0.471265316,0.521254361,0,0,0,0,0,0,0,0,5
1350,2,TRUE,197653,68,0.671,0.428,4,-7.054,0,0.124,0.682,0.0002,0.121,0.36,148.041,4,67,10,88,2,1,98,0,0,0,0,0,0,0.974275768,0,0,0,0,5
1351,2,FALSE,302000,75,0.7,0.742,5,-6.777,0,0.0716,0.0722,0.0199,0.11,0.197,91.959,4,67,4,95,0,1,96,2,0,0,0,0,0,0.290179253,0,0.05463681,0.641967952,0,5
1352,2,TRUE,137133,61,0.824,0.595,11,-6.346,1,0.091,0.0571,3.70E-06,0.0876,0.157,140.039,4,80,1,92,5,8,84,7,0.827326715,0.04434156,0,0,0,0.118030332,0,0,0,0,5
1353,2,TRUE,240682,56,0.875,0.644,1,-6.554,1,0.222,0.267,0,0.125,0.788,139.086,4,65,3,88,8,5,83,10,0.096337169,0.378105909,0,0,0,0,0.410068184,0,0.113007374,0,5
1354,2,TRUE,163930,72,0.619,0.695,10,-4.005,0,0.206,0.336,0,0.0859,0.361,82.155,4,62,5,78,15,1,98,0,0.026591403,0.254644603,0,0,0.232328817,0.119084828,0,0,0.361394078,0,5
1355,2,TRUE,223373,64,0.581,0.653,11,-5.04,0,0.0506,0.438,0,0.351,0.346,90.726,4,62,13,86,0,5,91,3,0,0.239053056,0,0.290992051,0,0.452873379,0,0,0,0,5
1356,2,FALSE,232160,55,0.466,0.504,1,-7.456,1,0.0396,0.641,0,0.226,0.222,151.719,3,61,13,86,0,3,96,0,0,0,0,0,0,0.984991252,0,0,0,0,5
1357,2,TRUE,133921,69,0.869,0.385,4,-7.801,1,0.297,0.135,0,0.0931,0.596,149.897,4,15,31,63,4,6,90,3,0,0.990618765,0,0,0,0,0,0,0,0,2
1358,2,FALSE,188053,60,0.634,0.78,8,-4.928,1,0.0477,0.161,0,0.112,0.93,101.066,4,100,20,79,0,5,94,0,0.049174003,0,0,0,0,0.18168892,0.279520005,0,0.481718332,0,6
1359,2,TRUE,245813,69,0.512,0.734,8,-5.448,0,0.438,0.431,0,0.226,0.168,93.995,4,93,4,87,8,13,86,0,0.337775558,0.578864515,0,0,0,0,0.078092359,0,0,0,6
1360,2,FALSE,141413,67,0.696,0.567,9,-8.907,1,0.0374,0.372,0,0.112,0.389,98.034,4,93,0,100,0,1,98,0,0,0,0,0,0,0.943720341,0,0,0,0,6
1361,2,FALSE,322000,68,0.574,0.573,11,-7.079,1,0.085,0.392,2.16E-05,0.0933,0.626,136.304,4,38,32,63,3,8,89,2,0,0,0,0.274552733,0,0.673680007,0.044317376,0,0,0,4
1362,2,TRUE,258687,71,0.833,0.874,8,-9.426,1,0.155,0.0495,0,0.345,0.414,102.866,4,38,1,68,30,1,94,3,0,0.25974533,0,0,0,0.151932091,0.317726105,0,0.266277075,0,4
1363,2,TRUE,206026,65,0.686,0.215,9,-13.54,0,0.0387,0.85,0.000123,0.106,0.273,91.998,4,38,17,82,0,20,73,6,0,0,0,0,0,0,0.156334579,0,0.826264322,0,4
1364,2,TRUE,198408,80,0.702,0.708,10,-5.366,0,0.0547,0.201,0,0.118,0.713,147.98,4,38,3,78,17,11,81,6,0.207259968,0.40746066,0,0,0,0,0,0.238280997,0.140472963,0,4
1365,2,FALSE,225040,74,0.728,0.602,9,-7.748,0,0.185,0.0699,7.01E-06,0.318,0.328,140.081,4,79,1,94,3,6,92,1,0,0.163086936,0,0,0.587644219,0,0,0,0.236761227,0,6
1366,2,TRUE,324674,75,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,4,39,2,97,0,16,79,3,0,0,0,0,0,0,0,0,0.995378554,0,4
1367,2,FALSE,297404,73,0.554,0.596,7,-8.214,1,0.13,0.162,0.00482,0.0805,0.255,165.728,4,54,0,94,6,29,69,1,0.306488574,0,0,0,0,0,0,0.680601299,0,0,5
1368,2,FALSE,249480,66,0.537,0.705,4,-6.073,1,0.0337,0.0687,0,0.0842,0.32,131.965,4,54,12,86,2,17,81,1,0,0,0,0,0,0,0.985239148,0,0,0,5
1369,2,FALSE,167065,73,0.656,0.627,7,-6.627,0,0.0379,0.343,2.17E-05,0.124,0.481,99.933,4,99,12,58,29,1,96,1,0,0,0,0.760492921,0,0.169909731,0.052513771,0,0,0,6
1370,2,TRUE,206119,59,0.669,0.385,0,-8.901,1,0.378,0.227,0,0.7,0.391,162.039,4,54,12,81,6,9,90,0,0.750997722,0,0,0,0,0,0,0.120562702,0.11979226,0,5
1371,2,TRUE,181573,74,0.386,0.587,10,-4.454,1,0.0519,0.0363,3.71E-06,0.332,0.0565,96.072,4,71,7,90,2,11,88,0,0,0,0,0,0,0.96398294,0,0,0,0,5
1372,2,FALSE,212320,68,0.718,0.583,7,-7.884,1,0.0288,0.623,0.000662,0.0612,0.422,119.97,4,53,35,62,2,3,95,1,0,0,0.672867358,0,0,0,0.142264336,0,0.168951124,0,6
1373,2,FALSE,229813,65,0.477,0.6,7,-5.652,1,0.0324,0.271,0,0.112,0.29,152.062,3,99,2,97,0,9,90,0,0,0,0,0,0,0.97186482,0,0,0,0,6
1374,2,TRUE,250770,63,0.813,0.558,9,-7.559,1,0.337,0.0754,0,0.385,0.631,124.949,4,62,1,98,0,0,100,0,0,0.262234449,0,0,0,0.220384553,0,0.451725066,0,0.053885669,5
1375,2,TRUE,180705,64,0.78,0.784,1,-5.039,1,0.186,0.0447,0,0.122,0.43,85.023,4,95,6,90,2,31,68,0,0,0.070662074,0,0,0,0.15494141,0.245791033,0,0.520491481,0,6
1376,2,FALSE,205162,64,0.834,0.527,7,-10.4,1,0.193,0.235,0.00968,0.632,0.319,105.86,4,51,11,88,0,26,73,0,0,0,0,0,0,0,0.979532182,0,0,0,5
1377,2,TRUE,182720,66,0.33,0.357,10,-10.171,1,0.0348,0.866,1.76E-05,0.19,0.101,84.119,3,43,0,87,12,0,100,0,0,0,0,0,0,0.647714496,0.2202508,0.106092267,0,0,4
1378,2,TRUE,161906,59,0.699,0.543,0,-8.879,1,0.138,0.0411,1.26E-06,0.178,0.14,130.064,4,91,0,83,16,0,77,22,0,0.883369446,0,0,0,0.110701494,0,0,0,0,6
1379,2,FALSE,287986,71,0.643,0.503,7,-8.37,1,0.216,0.273,0,0.349,0.598,90.886,4,41,3,93,3,14,81,3,0,0.166097164,0,0,0,0,0.020165483,0.213661954,0,0.593478739,4
1380,2,FALSE,171333,66,0.69,0.189,0,-12.797,1,0.0316,0.897,0,0.133,0.735,78.042,4,41,17,82,0,6,93,0,0.813720584,0,0,0,0,0,0,0,0.16722469,0,4
1381,2,FALSE,192520,56,0.534,0.815,5,-2.815,1,0.0278,0.708,0,0.111,0.564,159.848,4,62,11,88,0,11,84,3,0.105020322,0,0,0,0,0.883546829,0,0,0,0,5
1382,2,TRUE,363934,68,0.745,0.685,4,-5.7,0,0.0313,0.53,0,0.176,0.437,121.977,4,58,15,80,4,0,100,0,0.179199904,0.143838629,0,0,0,0,0,0,0.673903108,0,5
1383,2,TRUE,248826,65,0.706,0.557,0,-5.8,1,0.0813,0.0347,0,0.276,0.205,132.98,4,58,16,73,9,16,74,8,0,0.145657346,0,0,0,0.216747135,0,0,0.628898919,0,5
1384,2,TRUE,162346,70,0.885,0.94,1,-5.908,1,0.0909,0.158,0,0.0675,0.77,110.005,4,59,8,81,10,1,96,2,0.256814033,0.226217926,0,0,0,0,0,0,0.51065743,0,5
1385,2,FALSE,232772,62,0.651,0.741,4,-5.067,0,0.0408,0.00293,1.20E-05,0.217,0.386,168.02,4,100,10,89,0,2,97,0,0.029392287,0.810490847,0,0,0,0,0,0,0.152969316,0,6
